% GROUP B1. NODAL DATA
% CARD B1.1   DEFAULTS
%  CHP CHPT  QQP QQPT  ALF  CON CONT  DMT DFTACTH

% CARD B1.2
%   N      X(N)      Y(N)      Z(N)   BTRA(N)  HBASE(N)     CBASE(N)
  877    1    2  877  878    0    0    0    0    0    02202.88477
  878    1    2  878  879    0    0    0    0    0    02205.39804
  879    1    2  879  880    0    0    0    0    0    02207.91132
  880    1    2  880  881    0    0    0    0    0    02210.42459
  881    1    2  881  882    0    0    0    0    0    02212.93787
  882    1    2  882  883    0    0    0    0    0    02215.45114
  883    1    2  883  884    0    0    0    0    0    02217.96441
  884    1    2  884  885    0    0    0    0    0    02220.47769
  885    1    2  885  886    0    0    0    0    0    02222.99096
  886    1    2  886  887    0    0    0    0    0    02225.50424
  887    1    2  887  888    0    0    0    0    0    02228.01751
  888    1    2  888  889    0    0    0    0    0    02230.53078
  889    1    2  889  890    0    0    0    0    0    02233.04406
  890    1    2  890  891    0    0    0    0    0    02235.55733
  891    1    2  891  892    0    0    0    0    0    02238.07061
  892    1    2  892  893    0    0    0    0    0    02240.58388
  893    1    2  893  894    0    0    0    0    0    02243.09715
  894    1    2  894  895    0    0    0    0    0    02245.61043
  895    1    2  895  896    0    0    0    0    0    02248.12370
  896    1    2  896  897    0    0    0    0    0    02250.63698
  897    1    2  897  898    0    0    0    0    0    02253.15025
  898    1    2  898  899    0    0    0    0    0    02255.66353
  899    1    2  899  900    0    0    0    0    0    02258.17680
  900    1    2  900  901    0    0    0    0    0    02260.69007
  901    1    2  901  902    0    0    0    0    0    02263.20335
  902    1    2  902  903    0    0    0    0    0    02265.71662
  903    1    2  903  904    0    0    0    0    0    02268.22990
  904    1    2  904  905    0    0    0    0    0    02270.74317
  905    1    2  905  906    0    0    0    0    0    02273.25644
  906    1    2  906  907    0    0    0    0    0    02275.76972
  907    1    2  907  908    0    0    0    0    0    02278.28299
  908    1    2  908  909    0    0    0    0    0    02280.79627
  909    1    2  909  910    0    0    0    0    0    02283.30954
  910    1    2  910  911    0    0    0    0    0    02285.82281
  911    1    2  911  912    0    0    0    0    0    02288.33609
  912    1    2  912  913    0    0    0    0    0    02290.84936
  913    1    2  913  914    0    0    0    0    0    02293.36264
  914    1    2  914  915    0    0    0    0    0    02295.87591
  915    1    2  915  916    0    0    0    0    0    02298.38919
  916    1    2  916  917    0    0    0    0    0    02300.90246
  917    1    2  917  918    0    0    0    0    0    02303.41573
  918    1    2  918  919    0    0    0    0    0    02305.92901
  919    1    2  919  920    0    0    0    0    0    02308.44228
  920    1    2  920  921    0    0    0    0    0    02310.95556
  921    1    2  921  922    0    0    0    0    0    02313.46883
  922    1    2  922  923    0    0    0    0    0    02315.98210
  923    1    2  923  924    0    0    0    0    0    02318.49538
  924    1    2  924  925    0    0    0    0    0    02321.00865
  925    1    2  925  926    0    0    0    0    0    02323.52193
  926    1    2  926  927    0    0    0    0    0    02326.03520
  927    1    2  927  928    0    0    0    0    0    02328.54847
  928    1    2  928  929    0    0    0    0    0    02331.06175
  929    1    2  929  930    0    0    0    0    0    02333.57502
  930    1    2  930  931    0    0    0    0    0    02336.08830
  931    1    2  931  932    0    0    0    0    0    02338.60157
  932    1    2  932  933    0    0    0    0    0    02341.11485
  933    1    2  933  934    0    0    0    0    0    02343.62812
  934    1    2  934  935    0    0    0    0    0    02346.14139
  935    1    2  935  936    0    0    0    0    0    02348.65467
  936    1    2  936  937    0    0    0    0    0    02351.16794
  937    1    2  937  938    0    0    0    0    0    02353.68122
  938    1    2  938  939    0    0    0    0    0    02356.19449
  939    1    2  939  940    0    0    0    0    0    02358.70776
  940    1    2  940  941    0    0    0    0    0    02361.22104
  941    1    2  941  942    0    0    0    0    0    02363.73431
  942    1    2  942  943    0    0    0    0    0    02366.24759
  943    1    2  943  944    0    0    0    0    0    02368.76086
  944    1    2  944  945    0    0    0    0    0    02371.27413
  945    1    2  945  946    0    0    0    0    0    02373.78741
  946    1    2  946  947    0    0    0    0    0    02376.30068
  947    1    2  947  948    0    0    0    0    0    02378.81396
  948    1    2  948  949    0    0    0    0    0    02381.32723
  949    1    2  949  950    0    0    0    0    0    02383.84051
  950    1    2  950  951    0    0    0    0    0    02386.35378
  951    1    2  951  952    0    0    0    0    0    02388.86705
  952    1    2  952  953    0    0    0    0    0    02391.38033
  953    1    2  953  954    0    0    0    0    0    02393.89360
  954    1    2  954  955    0    0    0    0    0    02396.40688
  955    1    2  955  956    0    0    0    0    0    02398.92015
  956    1    2  956  957    0    0    0    0    0    02401.43342
  957    1    2  957  958    0    0    0    0    0    02403.94670
  958    1    2  958  959    0    0    0    0    0    02406.45997
  959    1    2  959  960    0    0    0    0    0    02408.97325
  960    1    2  960  961    0    0    0    0    0    02411.48652
  961    1    2  961  962    0    0    0    0    0    02413.99980
  962    1    2  962  963    0    0    0    0    0    02416.51307
  963    1    2  963  964    0    0    0    0    0    02419.02634
  964    1    2  964  965    0    0    0    0    0    02421.53962
  965    1    2  965  966    0    0    0    0    0    02424.05289
  966    1    2  966  967    0    0    0    0    0    02426.56617
  967    1    2  967  968    0    0    0    0    0    02429.07944
  968    1    2  968  969    0    0    0    0    0    02431.59271
  969    1    2  969  970    0    0    0    0    0    02434.10599
  970    1    2  970  971    0    0    0    0    0    02436.61926
  971    1    2  971  972    0    0    0    0    0    02439.13254
  972    1    2  972  973    0    0    0    0    0    02441.64581
  973    1    2  973  974    0    0    0    0    0    02444.15908
  974    1    2  974  975    0    0    0    0    0    02446.67236
  975    1    2  975  976    0    0    0    0    0    02449.18563
  976    1    2  976  977    0    0    0    0    0    02451.69891
  977    1    2  977  978    0    0    0    0    0    02454.21218
  978    1    2  978  979    0    0    0    0    0    02456.72546
  979    1    2  979  980    0    0    0    0    0    02459.23873
  980    1    2  980  981    0    0    0    0    0    02461.75200
  981    1    2  981  982    0    0    0    0    0    02464.26528
  982    1    2  982  983    0    0    0    0    0    02466.77855
  983    1    2  983  984    0    0    0    0    0    02469.29183
  984    1    2  984  985    0    0    0    0    0    02471.80510
  985    1    2  985  986    0    0    0    0    0    02474.31837
  986    1    2  986  987    0    0    0    0    0    02476.83165
  987    1    2  987  988    0    0    0    0    0    02479.34492
  988    1    2  988  989    0    0    0    0    0    02481.85820
  989    1    2  989  990    0    0    0    0    0    02484.37147
  990    1    2  990  991    0    0    0    0    0    02486.88474
  991    1    2  991  992    0    0    0    0    0    02489.39802
  992    1    2  992  993    0    0    0    0    0    02491.91129
  993    1    2  993  994    0    0    0    0    0    02494.42457
  994    1    2  994  995    0    0    0    0    0    02496.93784
  995    1    2  995  996    0    0    0    0    0    02499.45112
  996    1    2  996  997    0    0    0    0    0    02501.96439
  997    1    2  997  998    0    0    0    0    0    02504.47766
  998    1    2  998  999    0    0    0    0    0    02506.99094
  999    1    2  999 1000    0    0    0    0    0    02509.50421
 1000    1    2 1000 1001    0    0    0    0    0    02512.01749
% ELEMENT ZONE NUMBERS
%   N  TRA  STG  ARR ARRT  DSP  DFM  POR  CRD  COE
    1    1    1    0    0    1    1    1    0    0
    2    1    1    0    0    1    1    1    0    0
    3    1    1    0    0    1    1    1    0    0
    4    1    1    0    0    1    1    1    0    0
    5    1    1    0    0    1    1    1    0    0
    6    1    1    0    0    1    1    1    0    0
    7    1    1    0    0    1    1    1    0    0
    8    1    1    0    0    1    1    1    0    0
    9    1    1    0    0    1    1    1    0    0
   10    1    1    0    0    1    1    1    0    0
   11    1    1    0    0    1    1    1    0    0
   12    1    1    0    0    1    1    1    0    0
   13    1    1    0    0    1    1    1    0    0
   14    1    1    0    0    1    1    1    0    0
   15    1    1    0    0    1    1    1    0    0
   16    1    1    0    0    1    1    1    0    0
   17    1    1    0    0    1    1    1    0    0
   18    1    1    0    0    1    1    1    0    0
   19    1    1    0    0    1    1    1    0    0
   20    1    1    0    0    1    1    1    0    0
   21    1    1    0    0    1    1    1    0    0
   22    1    1    0    0    1    1    1    0    0
   23    1    1    0    0    1    1    1    0    0
   24    1    1    0    0    1    1    1    0    0
   25    1    1    0    0    1    1    1    0    0
   26    1    1    0    0    1    1    1    0    0
   27    1    1    0    0    1    1    1    0    0
   28    1    1    0    0    1    1    1    0    0
   29    1    1    0    0    1    1    1    0    0
   30    1    1    0    0    1    1    1    0    0
   31    1    1    0    0    1    1    1    0    0
   32    1    1    0    0    1    1    1    0    0
   33    1    1    0    0    1    1    1    0    0
   34    1    1    0    0    1    1    1    0    0
   35    1    1    0    0    1    1    1    0    0
   36    1    1    0    0    1    1    1    0    0
   37    1    1    0    0    1    1    1    0    0
   38    1    1    0    0    1    1    1    0    0
   39    1    1    0    0    1    1    1    0    0
   40    1    1    0    0    1    1    1    0    0
   41    1    1    0    0    1    1    1    0    0
   42    1    1    0    0    1    1    1    0    0
   43    1    1    0    0    1    1    1    0    0
   44    1    1    0    0    1    1    1    0    0
   45    1    1    0    0    1    1    1    0    0
   46    1    1    0    0    1    1    1    0    0
   47    1    1    0    0    1    1    1    0    0
   48    1    1    0    0    1    1    1    0    0
   49    1    1    0    0    1    1    1    0    0
   50    1    1    0    0    1    1    1    0    0
   51    1    1    0    0    1    1    1    0    0
   52    1    1    0    0    1    1    1    0    0
   53    1    1    0    0    1    1    1    0    0
   54    1    1    0    0    1    1    1    0    0
   55    1    1    0    0    1    1    1    0    0
   56    1    1    0    0    1    1    1    0    0
   57    1    1    0    0    1    1    1    0    0
   58    1    1    0    0    1    1    1    0    0
   59    1    1    0    0    1    1    1    0    0
   60    1    1    0    0    1    1    1    0    0
   61    1    1    0    0    1    1    1    0    0
   62    1    1    0    0    1    1    1    0    0
   63    1    1    0    0    1    1    1    0    0
   64    1    1    0    0    1    1    1    0    0
   65    1    1    0    0    1    1    1    0    0
   66    1    1    0    0    1    1    1    0    0
   67    1    1    0    0    1    1    1    0    0
   68    1    1    0    0    1    1    1    0    0
   69    1    1    0    0    1    1    1    0    0
   70    1    1    0    0    1    1    1    0    0
   71    1    1    0    0    1    1    1    0    0
   72    1    1    0    0    1    1    1    0    0
   73    1    1    0    0    1    1    1    0    0
   74    1    1    0    0    1    1    1    0    0
   75    1    1    0    0    1    1    1    0    0
   76    1    1    0    0    1    1    1    0    0
   77    1    1    0    0    1    1    1    0    0
   78    1    1    0    0    1    1    1    0    0
   79    1    1    0    0    1    1    1    0    0
   80    1    1    0    0    1    1    1    0    0
   81    1    1    0    0    1    1    1    0    0
   82    1    1    0    0    1    1    1    0    0
   83    1    1    0    0    1    1    1    0    0
   84    1    1    0    0    1    1    1    0    0
   85    1    1    0    0    1    1    1    0    0
   86    1    1    0    0    1    1    1    0    0
   87    1    1    0    0    1    1    1    0    0
   88    1    1    0    0    1    1    1    0    0
   89    1    1    0    0    1    1    1    0    0
   90    1    1    0    0    1    1    1    0    0
   91    1    1    0    0    1    1    1    0    0
   92    1    1    0    0    1    1    1    0    0
   93    1    1    0    0    1    1    1    0    0
   94    1    1    0    0    1    1    1    0    0
   95    1    1    0    0    1    1    1    0    0
   96    1    1    0    0    1    1    1    0    0
   97    1    1    0    0    1    1    1    0    0
   98    1    1    0    0    1    1    1    0    0
   99    1    1    0    0    1    1    1    0    0
  100    1    1    0    0    1    1    1    0    0
  101    1    1    0    0    1    1    1    0    0
  102    1    1    0    0    1    1    1    0    0
  103    1    1    0    0    1    1    1    0    0
  104    1    1    0    0    1    1    1    0    0
  105    1    1    0    0    1    1    1    0    0
  106    1    1    0    0    1    1    1    0    0
  107    1    1    0    0    1    1    1    0    0
  108    1    1    0    0    1    1    1    0    0
  109    1    1    0    0    1    1    1    0    0
  110    1    1    0    0    1    1    1    0    0
  111    1    1    0    0    1    1    1    0    0
  112    1    1    0    0    1    1    1    0    0
  113    1    1    0    0    1    1    1    0    0
  114    1    1    0    0    1    1    1    0    0
  115    1    1    0    0    1    1    1    0    0
  116    1    1    0    0    1    1    1    0    0
  117    1    1    0    0    1    1    1    0    0
  118    1    1    0    0    1    1    1    0    0
  119    1    1    0    0    1    1    1    0    0
  120    1    1    0    0    1    1    1    0    0
  121    1    1    0    0    1    1    1    0    0
  122    1    1    0    0    1    1    1    0    0
  123    1    1    0    0    1    1    1    0    0
  124    1    1    0    0    1    1    1    0    0
  125    1    1    0    0    1    1    1    0    0
  126    1    1    0    0    1    1    1    0    0
  127    1    1    0    0    1    1    1    0    0
  128    1    1    0    0    1    1    1    0    0
  129    1    1    0    0    1    1    1    0    0
  130    1    1    0    0    1    1    1    0    0
  131    1    1    0    0    1    1    1    0    0
  132    1    1    0    0    1    1    1    0    0
  133    1    1    0    0    1    1    1    0    0
  134    1    1    0    0    1    1    1    0    0
  135    1    1    0    0    1    1    1    0    0
  136    1    1    0    0    1    1    1    0    0
  137    1    1    0    0    1    1    1    0    0
  138    1    1    0    0    1    1    1    0    0
  139    1    1    0    0    1    1    1    0    0
  140    1    1    0    0    1    1    1    0    0
  141    1    1    0    0    1    1    1    0    0
  142    1    1    0    0    1    1    1    0    0
  143    1    1    0    0    1    1    1    0    0
  144    1    1    0    0    1    1    1    0    0
  145    1    1    0    0    1    1    1    0    0
  146    1    1    0    0    1    1    1    0    0
  147    1    1    0    0    1    1    1    0    0
  148    1    1    0    0    1    1    1    0    0
  149    1    1    0    0    1    1    1    0    0
  150    1    1    0    0    1    1    1    0    0
  151    1    1    0    0    1    1    1    0    0
  152    1    1    0    0    1    1    1    0    0
  153    1    1    0    0    1    1    1    0    0
  154    1    1    0    0    1    1    1    0    0
  155    1    1    0    0    1    1    1    0    0
  156    1    1    0    0    1    1    1    0    0
  157    1    1    0    0    1    1    1    0    0
  158    1    1    0    0    1    1    1    0    0
  159    1    1    0    0    1    1    1    0    0
  160    1    1    0    0    1    1    1    0    0
  161    1    1    0    0    1    1    1    0    0
  162    1    1    0    0    1    1    1    0    0
  163    1    1    0    0    1    1    1    0    0
  164    1    1    0    0    1    1    1    0    0
  165    1    1    0    0    1    1    1    0    0
  166    1    1    0    0    1    1    1    0    0
  167    1    1    0    0    1    1    1    0    0
  168    1    1    0    0    1    1    1    0    0
  169    1    1    0    0    1    1    1    0    0
  170    1    1    0    0    1    1    1    0    0
  171    1    1    0    0    1    1    1    0    0
  172    1    1    0    0    1    1    1    0    0
  173    1    1    0    0    1    1    1    0    0
  174    1    1    0    0    1    1    1    0    0
  175    1    1    0    0    1    1    1    0    0
  176    1    1    0    0    1    1    1    0    0
  177    1    1    0    0    1    1    1    0    0
  178    1    1    0    0    1    1    1    0    0
  179    1    1    0    0    1    1    1    0    0
  180    1    1    0    0    1    1    1    0    0
  181    1    1    0    0    1    1    1    0    0
  182    1    1    0    0    1    1    1    0    0
  183    1    1    0    0    1    1    1    0    0
  184    1    1    0    0    1    1    1    0    0
  185    1    1    0    0    1    1    1    0    0
  186    1    1    0    0    1    1    1    0    0
  187    1    1    0    0    1    1    1    0    0
  188    1    1    0    0    1    1    1    0    0
  189    1    1    0    0    1    1    1    0    0
  190    1    1    0    0    1    1    1    0    0
  191    1    1    0    0    1    1    1    0    0
  192    1    1    0    0    1    1    1    0    0
  193    1    1    0    0    1    1    1    0    0
  194    1    1    0    0    1    1    1    0    0
  195    1    1    0    0    1    1    1    0    0
  196    1    1    0    0    1    1    1    0    0
  197    1    1    0    0    1    1    1    0    0
  198    1    1    0    0    1    1    1    0    0
  199    1    1    0    0    1    1    1    0    0
  200    1    1    0    0    1    1    1    0    0
  201    1    1    0    0    1    1    1    0    0
  202    1    1    0    0    1    1    1    0    0
  203    1    1    0    0    1    1    1    0    0
  204    1    1    0    0    1    1    1    0    0
  205    1    1    0    0    1    1    1    0    0
  206    1    1    0    0    1    1    1    0    0
  207    1    1    0    0    1    1    1    0    0
  208    1    1    0    0    1    1    1    0    0
  209    1    1    0    0    1    1    1    0    0
  210    1    1    0    0    1    1    1    0    0
  211    1    1    0    0    1    1    1    0    0
  212    1    1    0    0    1    1    1    0    0
  213    1    1    0    0    1    1    1    0    0
  214    1    1    0    0    1    1    1    0    0
  215    1    1    0    0    1    1    1    0    0
  216    1    1    0    0    1    1    1    0    0
  217    1    1    0    0    1    1    1    0    0
  218    1    1    0    0    1    1    1    0    0
  219    1    1    0    0    1    1    1    0    0
  220    1    1    0    0    1    1    1    0    0
  221    1    1    0    0    1    1    1    0    0
  222    1    1    0    0    1    1    1    0    0
  223    1    1    0    0    1    1    1    0    0
  224    1    1    0    0    1    1    1    0    0
  225    1    1    0    0    1    1    1    0    0
  226    1    1    0    0    1    1    1    0    0
  227    1    1    0    0    1    1    1    0    0
  228    1    1    0    0    1    1    1    0    0
  229    1    1    0    0    1    1    1    0    0
  230    1    1    0    0    1    1    1    0    0
  231    1    1    0    0    1    1    1    0    0
  232    1    1    0    0    1    1    1    0    0
  233    1    1    0    0    1    1    1    0    0
  234    1    1    0    0    1    1    1    0    0
  235    1    1    0    0    1    1    1    0    0
  236    1    1    0    0    1    1    1    0    0
  237    1    1    0    0    1    1    1    0    0
  238    1    1    0    0    1    1    1    0    0
  239    1    1    0    0    1    1    1    0    0
  240    1    1    0    0    1    1    1    0    0
  241    1    1    0    0    1    1    1    0    0
  242    1    1    0    0    1    1    1    0    0
  243    1    1    0    0    1    1    1    0    0
  244    1    1    0    0    1    1    1    0    0
  245    1    1    0    0    1    1    1    0    0
  246    1    1    0    0    1    1    1    0    0
  247    1    1    0    0    1    1    1    0    0
  248    1    1    0    0    1    1    1    0    0
  249    1    1    0    0    1    1    1    0    0
  250    1    1    0    0    1    1    1    0    0
  251    1    1    0    0    1    1    1    0    0
  252    1    1    0    0    1    1    1    0    0
  253    1    1    0    0    1    1    1    0    0
  254    1    1    0    0    1    1    1    0    0
  255    1    1    0    0    1    1    1    0    0
  256    1    1    0    0    1    1    1    0    0
  257    1    1    0    0    1    1    1    0    0
  258    1    1    0    0    1    1    1    0    0
  259    1    1    0    0    1    1    1    0    0
  260    1    1    0    0    1    1    1    0    0
  261    1    1    0    0    1    1    1    0    0
  262    1    1    0    0    1    1    1    0    0
  263    1    1    0    0    1    1    1    0    0
  264    1    1    0    0    1    1    1    0    0
  265    1    1    0    0    1    1    1    0    0
  266    1    1    0    0    1    1    1    0    0
  267    1    1    0    0    1    1    1    0    0
  268    1    1    0    0    1    1    1    0    0
  269    1    1    0    0    1    1    1    0    0
  270    1    1    0    0    1    1    1    0    0
  271    1    1    0    0    1    1    1    0    0
  272    1    1    0    0    1    1    1    0    0
  273    1    1    0    0    1    1    1    0    0
  274    1    1    0    0    1    1    1    0    0
  275    1    1    0    0    1    1    1    0    0
  276    1    1    0    0    1    1    1    0    0
  277    1    1    0    0    1    1    1    0    0
  278    1    1    0    0    1    1    1    0    0
  279    1    1    0    0    1    1    1    0    0
  280    1    1    0    0    1    1    1    0    0
  281    1    1    0    0    1    1    1    0    0
  282    1    1    0    0    1    1    1    0    0
  283    1    1    0    0    1    1    1    0    0
  284    1    1    0    0    1    1    1    0    0
  285    1    1    0    0    1    1    1    0    0
  286    1    1    0    0    1    1    1    0    0
  287    1    1    0    0    1    1    1    0    0
  288    1    1    0    0    1    1    1    0    0
  289    1    1    0    0    1    1    1    0    0
  290    1    1    0    0    1    1    1    0    0
  291    1    1    0    0    1    1    1    0    0
  292    1    1    0    0    1    1    1    0    0
  293    1    1    0    0    1    1    1    0    0
  294    1    1    0    0    1    1    1    0    0
  295    1    1    0    0    1    1    1    0    0
  296    1    1    0    0    1    1    1    0    0
  297    1    1    0    0    1    1    1    0    0
  298    1    1    0    0    1    1    1    0    0
  299    1    1    0    0    1    1    1    0    0
  300    1    1    0    0    1    1    1    0    0
  301    1    1    0    0    1    1    1    0    0
  302    1    1    0    0    1    1    1    0    0
  303    1    1    0    0    1    1    1    0    0
  304    1    1    0    0    1    1    1    0    0
  305    1    1    0    0    1    1    1    0    0
  306    1    1    0    0    1    1    1    0    0
  307    1    1    0    0    1    1    1    0    0
  308    1    1    0    0    1    1    1    0    0
  309    1    1    0    0    1    1    1    0    0
  310    1    1    0    0    1    1    1    0    0
  311    1    1    0    0    1    1    1    0    0
  312    1    1    0    0    1    1    1    0    0
  313    1    1    0    0    1    1    1    0    0
  314    1    1    0    0    1    1    1    0    0
  315    1    1    0    0    1    1    1    0    0
  316    1    1    0    0    1    1    1    0    0
  317    1    1    0    0    1    1    1    0    0
  318    1    1    0    0    1    1    1    0    0
  319    1    1    0    0    1    1    1    0    0
  320    1    1    0    0    1    1    1    0    0
  321    1    1    0    0    1    1    1    0    0
  322    1    1    0    0    1    1    1    0    0
  323    1    1    0    0    1    1    1    0    0
  324    1    1    0    0    1    1    1    0    0
  325    1    1    0    0    1    1    1    0    0
  326    1    1    0    0    1    1    1    0    0
  327    1    1    0    0    1    1    1    0    0
  328    1    1    0    0    1    1    1    0    0
  329    1    1    0    0    1    1    1    0    0
  330    1    1    0    0    1    1    1    0    0
  331    1    1    0    0    1    1    1    0    0
  332    1    1    0    0    1    1    1    0    0
  333    1    1    0    0    1    1    1    0    0
  334    1    1    0    0    1    1    1    0    0
  335    1    1    0    0    1    1    1    0    0
  336    1    1    0    0    1    1    1    0    0
  337    1    1    0    0    1    1    1    0    0
  338    1    1    0    0    1    1    1    0    0
  339    1    1    0    0    1    1    1    0    0
  340    1    1    0    0    1    1    1    0    0
  341    1    1    0    0    1    1    1    0    0
  342    1    1    0    0    1    1    1    0    0
  343    1    1    0    0    1    1    1    0    0
  344    1    1    0    0    1    1    1    0    0
  345    1    1    0    0    1    1    1    0    0
  346    1    1    0    0    1    1    1    0    0
  347    1    1    0    0    1    1    1    0    0
  348    1    1    0    0    1    1    1    0    0
  349    1    1    0    0    1    1    1    0    0
  350    1    1    0    0    1    1    1    0    0
  351    1    1    0    0    1    1    1    0    0
  352    1    1    0    0    1    1    1    0    0
  353    1    1    0    0    1    1    1    0    0
  354    1    1    0    0    1    1    1    0    0
  355    1    1    0    0    1    1    1    0    0
  356    1    1    0    0    1    1    1    0    0
  357    1    1    0    0    1    1    1    0    0
  358    1    1    0    0    1    1    1    0    0
  359    1    1    0    0    1    1    1    0    0
  360    1    1    0    0    1    1    1    0    0
  361    1    1    0    0    1    1    1    0    0
  362    1    1    0    0    1    1    1    0    0
  363    1    1    0    0    1    1    1    0    0
  364    1    1    0    0    1    1    1    0    0
  365    1    1    0    0    1    1    1    0    0
  366    1    1    0    0    1    1    1    0    0
  367    1    1    0    0    1    1    1    0    0
  368    1    1    0    0    1    1    1    0    0
  369    1    1    0    0    1    1    1    0    0
  370    1    1    0    0    1    1    1    0    0
  371    1    1    0    0    1    1    1    0    0
  372    1    1    0    0    1    1    1    0    0
  373    1    1    0    0    1    1    1    0    0
  374    1    1    0    0    1    1    1    0    0
  375    1    1    0    0    1    1    1    0    0
  376    1    1    0    0    1    1    1    0    0
  377    1    1    0    0    1    1    1    0    0
  378    1    1    0    0    1    1    1    0    0
  379    1    1    0    0    1    1    1    0    0
  380    1    1    0    0    1    1    1    0    0
  381    1    1    0    0    1    1    1    0    0
  382    1    1    0    0    1    1    1    0    0
  383    1    1    0    0    1    1    1    0    0
  384    1    1    0    0    1    1    1    0    0
  385    1    1    0    0    1    1    1    0    0
  386    1    1    0    0    1    1    1    0    0
  387    1    1    0    0    1    1    1    0    0
  388    1    1    0    0    1    1    1    0    0
  389    1    1    0    0    1    1    1    0    0
  390    1    1    0    0    1    1    1    0    0
  391    1    1    0    0    1    1    1    0    0
  392    1    1    0    0    1    1    1    0    0
  393    1    1    0    0    1    1    1    0    0
  394    1    1    0    0    1    1    1    0    0
  395    1    1    0    0    1    1    1    0    0
  396    1    1    0    0    1    1    1    0    0
  397    1    1    0    0    1    1    1    0    0
  398    1    1    0    0    1    1    1    0    0
  399    1    1    0    0    1    1    1    0    0
  400    1    1    0    0    1    1    1    0    0
  401    1    1    0    0    1    1    1    0    0
  402    1    1    0    0    1    1    1    0    0
  403    1    1    0    0    1    1    1    0    0
  404    1    1    0    0    1    1    1    0    0
  405    1    1    0    0    1    1    1    0    0
  406    1    1    0    0    1    1    1    0    0
  407    1    1    0    0    1    1    1    0    0
  408    1    1    0    0    1    1    1    0    0
  409    1    1    0    0    1    1    1    0    0
  410    1    1    0    0    1    1    1    0    0
  411    1    1    0    0    1    1    1    0    0
  412    1    1    0    0    1    1    1    0    0
  413    1    1    0    0    1    1    1    0    0
  414    1    1    0    0    1    1    1    0    0
  415    1    1    0    0    1    1    1    0    0
  416    1    1    0    0    1    1    1    0    0
  417    1    1    0    0    1    1    1    0    0
  418    1    1    0    0    1    1    1    0    0
  419    1    1    0    0    1    1    1    0    0
  420    1    1    0    0    1    1    1    0    0
  421    1    1    0    0    1    1    1    0    0
  422    1    1    0    0    1    1    1    0    0
  423    1    1    0    0    1    1    1    0    0
  424    1    1    0    0    1    1    1    0    0
  425    1    1    0    0    1    1    1    0    0
  426    1    1    0    0    1    1    1    0    0
  427    1    1    0    0    1    1    1    0    0
  428    1    1    0    0    1    1    1    0    0
  429    1    1    0    0    1    1    1    0    0
  430    1    1    0    0    1    1    1    0    0
  431    1    1    0    0    1    1    1    0    0
  432    1    1    0    0    1    1    1    0    0
  433    1    1    0    0    1    1    1    0    0
  434    1    1    0    0    1    1    1    0    0
  435    1    1    0    0    1    1    1    0    0
  436    1    1    0    0    1    1    1    0    0
  437    1    1    0    0    1    1    1    0    0
  438    1    1    0    0    1    1    1    0    0
  439    1    1    0    0    1    1    1    0    0
  440    1    1    0    0    1    1    1    0    0
  441    1    1    0    0    1    1    1    0    0
  442    1    1    0    0    1    1    1    0    0
  443    1    1    0    0    1    1    1    0    0
  444    1    1    0    0    1    1    1    0    0
  445    1    1    0    0    1    1    1    0    0
  446    1    1    0    0    1    1    1    0    0
  447    1    1    0    0    1    1    1    0    0
  448    1    1    0    0    1    1    1    0    0
  449    1    1    0    0    1    1    1    0    0
  450    1    1    0    0    1    1    1    0    0
  451    1    1    0    0    1    1    1    0    0
  452    1    1    0    0    1    1    1    0    0
  453    1    1    0    0    1    1    1    0    0
  454    1    1    0    0    1    1    1    0    0
  455    1    1    0    0    1    1    1    0    0
  456    1    1    0    0    1    1    1    0    0
  457    1    1    0    0    1    1    1    0    0
  458    1    1    0    0    1    1    1    0    0
  459    1    1    0    0    1    1    1    0    0
  460    1    1    0    0    1    1    1    0    0
  461    1    1    0    0    1    1    1    0    0
  462    1    1    0    0    1    1    1    0    0
  463    1    1    0    0    1    1    1    0    0
  464    1    1    0    0    1    1    1    0    0
  465    1    1    0    0    1    1    1    0    0
  466    1    1    0    0    1    1    1    0    0
  467    1    1    0    0    1    1    1    0    0
  468    1    1    0    0    1    1    1    0    0
  469    1    1    0    0    1    1    1    0    0
  470    1    1    0    0    1    1    1    0    0
  471    1    1    0    0    1    1    1    0    0
  472    1    1    0    0    1    1    1    0    0
  473    1    1    0    0    1    1    1    0    0
  474    1    1    0    0    1    1    1    0    0
  475    1    1    0    0    1    1    1    0    0
  476    1    1    0    0    1    1    1    0    0
  477    1    1    0    0    1    1    1    0    0
  478    1    1    0    0    1    1    1    0    0
  479    1    1    0    0    1    1    1    0    0
  480    1    1    0    0    1    1    1    0    0
  481    1    1    0    0    1    1    1    0    0
  482    1    1    0    0    1    1    1    0    0
  483    1    1    0    0    1    1    1    0    0
  484    1    1    0    0    1    1    1    0    0
  485    1    1    0    0    1    1    1    0    0
  486    1    1    0    0    1    1    1    0    0
  487    1    1    0    0    1    1    1    0    0
  488    1    1    0    0    1    1    1    0    0
  489    1    1    0    0    1    1    1    0    0
  490    1    1    0    0    1    1    1    0    0
  491    1    1    0    0    1    1    1    0    0
  492    1    1    0    0    1    1    1    0    0
  493    1    1    0    0    1    1    1    0    0
  494    1    1    0    0    1    1    1    0    0
  495    1    1    0    0    1    1    1    0    0
  496    1    1    0    0    1    1    1    0    0
  497    1    1    0    0    1    1    1    0    0
  498    1    1    0    0    1    1    1    0    0
