% GROUP B1. NODAL DATA
% CARD B1.1   DEFAULTS
%  CHP CHPT  QQP QQPT  ALF  CON CONT  DMT DFTACTH

% CARD B1.2
%   N      X(N)      Y(N)      Z(N)   BTRA(N)  HBASE(N)     CBASE(N)
  626  31.25000   0.00000   0.00000       1.0
  627  31.30000   0.00000   0.00000       1.0
  628  31.35000   0.00000   0.00000       1.0
  629  31.40000   0.00000   0.00000       1.0
  630  31.45000   0.00000   0.00000       1.0
  631  31.50000   0.00000   0.00000       1.0
  632  31.55000   0.00000   0.00000       1.0
  633  31.60000   0.00000   0.00000       1.0
  634  31.65000   0.00000   0.00000       1.0
  635  31.70000   0.00000   0.00000       1.0
  636  31.75000   0.00000   0.00000       1.0
  637  31.80000   0.00000   0.00000       1.0
  638  31.85000   0.00000   0.00000       1.0
  639  31.90000   0.00000   0.00000       1.0
  640  31.95000   0.00000   0.00000       1.0
  641  32.00000   0.00000   0.00000       1.0
  642  32.05000   0.00000   0.00000       1.0
  643  32.10000   0.00000   0.00000       1.0
  644  32.15000   0.00000   0.00000       1.0
  645  32.20000   0.00000   0.00000       1.0
  646  32.25000   0.00000   0.00000       1.0
  647  32.30000   0.00000   0.00000       1.0
  648  32.35000   0.00000   0.00000       1.0
  649  32.40000   0.00000   0.00000       1.0
  650  32.45000   0.00000   0.00000       1.0
  651  32.50000   0.00000   0.00000       1.0
  652  32.55000   0.00000   0.00000       1.0
  653  32.60000   0.00000   0.00000       1.0
  654  32.65000   0.00000   0.00000       1.0
  655  32.70000   0.00000   0.00000       1.0
  656  32.75000   0.00000   0.00000       1.0
  657  32.80000   0.00000   0.00000       1.0
  658  32.85000   0.00000   0.00000       1.0
  659  32.90000   0.00000   0.00000       1.0
  660  32.95000   0.00000   0.00000       1.0
  661  33.00000   0.00000   0.00000       1.0
  662  33.05000   0.00000   0.00000       1.0
  663  33.10000   0.00000   0.00000       1.0
  664  33.15000   0.00000   0.00000       1.0
  665  33.20000   0.00000   0.00000       1.0
  666  33.25000   0.00000   0.00000       1.0
  667  33.30000   0.00000   0.00000       1.0
  668  33.35000   0.00000   0.00000       1.0
  669  33.40000   0.00000   0.00000       1.0
  670  33.45000   0.00000   0.00000       1.0
  671  33.50000   0.00000   0.00000       1.0
  672  33.55000   0.00000   0.00000       1.0
  673  33.60000   0.00000   0.00000       1.0
  674  33.65000   0.00000   0.00000       1.0
  675  33.70000   0.00000   0.00000       1.0
  676  33.75000   0.00000   0.00000       1.0
  677  33.80000   0.00000   0.00000       1.0
  678  33.85000   0.00000   0.00000       1.0
  679  33.90000   0.00000   0.00000       1.0
  680  33.95000   0.00000   0.00000       1.0
  681  34.00000   0.00000   0.00000       1.0
  682  34.05000   0.00000   0.00000       1.0
  683  34.10000   0.00000   0.00000       1.0
  684  34.15000   0.00000   0.00000       1.0
  685  34.20000   0.00000   0.00000       1.0
  686  34.25000   0.00000   0.00000       1.0
  687  34.30000   0.00000   0.00000       1.0
  688  34.35000   0.00000   0.00000       1.0
  689  34.40000   0.00000   0.00000       1.0
  690  34.45000   0.00000   0.00000       1.0
  691  34.50000   0.00000   0.00000       1.0
  692  34.55000   0.00000   0.00000       1.0
  693  34.60000   0.00000   0.00000       1.0
  694  34.65000   0.00000   0.00000       1.0
  695  34.70000   0.00000   0.00000       1.0
  696  34.75000   0.00000   0.00000       1.0
  697  34.80000   0.00000   0.00000       1.0
  698  34.85000   0.00000   0.00000       1.0
  699  34.90000   0.00000   0.00000       1.0
  700  34.95000   0.00000   0.00000       1.0
  701  35.00000   0.00000   0.00000       1.0
  702  35.05000   0.00000   0.00000       1.0
  703  35.10000   0.00000   0.00000       1.0
  704  35.15000   0.00000   0.00000       1.0
  705  35.20000   0.00000   0.00000       1.0
  706  35.25000   0.00000   0.00000       1.0
  707  35.30000   0.00000   0.00000       1.0
  708  35.35000   0.00000   0.00000       1.0
  709  35.40000   0.00000   0.00000       1.0
  710  35.45000   0.00000   0.00000       1.0
  711  35.50000   0.00000   0.00000       1.0
  712  35.55000   0.00000   0.00000       1.0
  713  35.60000   0.00000   0.00000       1.0
  714  35.65000   0.00000   0.00000       1.0
  715  35.70000   0.00000   0.00000       1.0
  716  35.75000   0.00000   0.00000       1.0
  717  35.80000   0.00000   0.00000       1.0
  718  35.85000   0.00000   0.00000       1.0
  719  35.90000   0.00000   0.00000       1.0
  720  35.95000   0.00000   0.00000       1.0
  721  36.00000   0.00000   0.00000       1.0
  722  36.05000   0.00000   0.00000       1.0
  723  36.10000   0.00000   0.00000       1.0
  724  36.15000   0.00000   0.00000       1.0
  725  36.20000   0.00000   0.00000       1.0
  726  36.25000   0.00000   0.00000       1.0
  727  36.30000   0.00000   0.00000       1.0
  728  36.35000   0.00000   0.00000       1.0
  729  36.40000   0.00000   0.00000       1.0
  730  36.45000   0.00000   0.00000       1.0
  731  36.50000   0.00000   0.00000       1.0
  732  36.55000   0.00000   0.00000       1.0
  733  36.60000   0.00000   0.00000       1.0
  734  36.65000   0.00000   0.00000       1.0
  735  36.70000   0.00000   0.00000       1.0
  736  36.75000   0.00000   0.00000       1.0
  737  36.80000   0.00000   0.00000       1.0
  738  36.85000   0.00000   0.00000       1.0
  739  36.90000   0.00000   0.00000       1.0
  740  36.95000   0.00000   0.00000       1.0
  741  37.00000   0.00000   0.00000       1.0
  742  37.05000   0.00000   0.00000       1.0
  743  37.10000   0.00000   0.00000       1.0
  744  37.15000   0.00000   0.00000       1.0
  745  37.20000   0.00000   0.00000       1.0
  746  37.25000   0.00000   0.00000       1.0
  747  37.30000   0.00000   0.00000       1.0
  748  37.35000   0.00000   0.00000       1.0
  749  37.40000   0.00000   0.00000       1.0
  750  37.45000   0.00000   0.00000       1.0
  751  37.50000   0.00000   0.00000       1.0
  752  37.55000   0.00000   0.00000       1.0
  753  37.60000   0.00000   0.00000       1.0
  754  37.65000   0.00000   0.00000       1.0
  755  37.70000   0.00000   0.00000       1.0
  756  37.75000   0.00000   0.00000       1.0
  757  37.80000   0.00000   0.00000       1.0
  758  37.85000   0.00000   0.00000       1.0
  759  37.90000   0.00000   0.00000       1.0
  760  37.95000   0.00000   0.00000       1.0
  761  38.00000   0.00000   0.00000       1.0
  762  38.05000   0.00000   0.00000       1.0
  763  38.10000   0.00000   0.00000       1.0
  764  38.15000   0.00000   0.00000       1.0
  765  38.20000   0.00000   0.00000       1.0
  766  38.25000   0.00000   0.00000       1.0
  767  38.30000   0.00000   0.00000       1.0
  768  38.35000   0.00000   0.00000       1.0
  769  38.40000   0.00000   0.00000       1.0
  770  38.45000   0.00000   0.00000       1.0
  771  38.50000   0.00000   0.00000       1.0
  772  38.55000   0.00000   0.00000       1.0
  773  38.60000   0.00000   0.00000       1.0
  774  38.65000   0.00000   0.00000       1.0
  775  38.70000   0.00000   0.00000       1.0
  776  38.75000   0.00000   0.00000       1.0
  777  38.80000   0.00000   0.00000       1.0
  778  38.85000   0.00000   0.00000       1.0
  779  38.90000   0.00000   0.00000       1.0
  780  38.95000   0.00000   0.00000       1.0
  781  39.00000   0.00000   0.00000       1.0
  782  39.05000   0.00000   0.00000       1.0
  783  39.10000   0.00000   0.00000       1.0
  784  39.15000   0.00000   0.00000       1.0
  785  39.20000   0.00000   0.00000       1.0
  786  39.25000   0.00000   0.00000       1.0
  787  39.30000   0.00000   0.00000       1.0
  788  39.35000   0.00000   0.00000       1.0
  789  39.40000   0.00000   0.00000       1.0
  790  39.45000   0.00000   0.00000       1.0
  791  39.50000   0.00000   0.00000       1.0
  792  39.55000   0.00000   0.00000       1.0
  793  39.60000   0.00000   0.00000       1.0
  794  39.65000   0.00000   0.00000       1.0
  795  39.70000   0.00000   0.00000       1.0
  796  39.75000   0.00000   0.00000       1.0
  797  39.80000   0.00000   0.00000       1.0
  798  39.85000   0.00000   0.00000       1.0
  799  39.90000   0.00000   0.00000       1.0
  800  39.95000   0.00000   0.00000       1.0
  801  40.00000   0.00000   0.00000       1.0
  802  40.05000   0.00000   0.00000       1.0
  803  40.10000   0.00000   0.00000       1.0
  804  40.15000   0.00000   0.00000       1.0
  805  40.20000   0.00000   0.00000       1.0
  806  40.25000   0.00000   0.00000       1.0
  807  40.30000   0.00000   0.00000       1.0
  808  40.35000   0.00000   0.00000       1.0
  809  40.40000   0.00000   0.00000       1.0
  810  40.45000   0.00000   0.00000       1.0
  811  40.50000   0.00000   0.00000       1.0
  812  40.55000   0.00000   0.00000       1.0
  813  40.60000   0.00000   0.00000       1.0
  814  40.65000   0.00000   0.00000       1.0
  815  40.70000   0.00000   0.00000       1.0
  816  40.75000   0.00000   0.00000       1.0
  817  40.80000   0.00000   0.00000       1.0
  818  40.85000   0.00000   0.00000       1.0
  819  40.90000   0.00000   0.00000       1.0
  820  40.95000   0.00000   0.00000       1.0
  821  41.00000   0.00000   0.00000       1.0
  822  41.05000   0.00000   0.00000       1.0
  823  41.10000   0.00000   0.00000       1.0
  824  41.15000   0.00000   0.00000       1.0
  825  41.20000   0.00000   0.00000       1.0
  826  41.25000   0.00000   0.00000       1.0
  827  41.30000   0.00000   0.00000       1.0
  828  41.35000   0.00000   0.00000       1.0
  829  41.40000   0.00000   0.00000       1.0
  830  41.45000   0.00000   0.00000       1.0
  831  41.50000   0.00000   0.00000       1.0
  832  41.55000   0.00000   0.00000       1.0
  833  41.60000   0.00000   0.00000       1.0
  834  41.65000   0.00000   0.00000       1.0
  835  41.70000   0.00000   0.00000       1.0
  836  41.75000   0.00000   0.00000       1.0
  837  41.80000   0.00000   0.00000       1.0
  838  41.85000   0.00000   0.00000       1.0
  839  41.90000   0.00000   0.00000       1.0
  840  41.95000   0.00000   0.00000       1.0
  841  42.00000   0.00000   0.00000       1.0
  842  42.05000   0.00000   0.00000       1.0
  843  42.10000   0.00000   0.00000       1.0
  844  42.15000   0.00000   0.00000       1.0
  845  42.20000   0.00000   0.00000       1.0
  846  42.25000   0.00000   0.00000       1.0
  847  42.30000   0.00000   0.00000       1.0
  848  42.35000   0.00000   0.00000       1.0
  849  42.40000   0.00000   0.00000       1.0
  850  42.45000   0.00000   0.00000       1.0
  851  42.50000   0.00000   0.00000       1.0
  852  42.55000   0.00000   0.00000       1.0
  853  42.60000   0.00000   0.00000       1.0
  854  42.65000   0.00000   0.00000       1.0
  855  42.70000   0.00000   0.00000       1.0
  856  42.75000   0.00000   0.00000       1.0
  857  42.80000   0.00000   0.00000       1.0
  858  42.85000   0.00000   0.00000       1.0
  859  42.90000   0.00000   0.00000       1.0
  860  42.95000   0.00000   0.00000       1.0
  861  43.00000   0.00000   0.00000       1.0
  862  43.05000   0.00000   0.00000       1.0
  863  43.10000   0.00000   0.00000       1.0
  864  43.15000   0.00000   0.00000       1.0
  865  43.20000   0.00000   0.00000       1.0
  866  43.25000   0.00000   0.00000       1.0
  867  43.30000   0.00000   0.00000       1.0
  868  43.35000   0.00000   0.00000       1.0
  869  43.40000   0.00000   0.00000       1.0
  870  43.45000   0.00000   0.00000       1.0
  871  43.50000   0.00000   0.00000       1.0
  872  43.55000   0.00000   0.00000       1.0
  873  43.60000   0.00000   0.00000       1.0
  874  43.65000   0.00000   0.00000       1.0
  875  43.70000   0.00000   0.00000       1.0
  876  43.75000   0.00000   0.00000       1.0
  877  43.80000   0.00000   0.00000       1.0
  878  43.85000   0.00000   0.00000       1.0
  879  43.90000   0.00000   0.00000       1.0
  880  43.95000   0.00000   0.00000       1.0
  881  44.00000   0.00000   0.00000       1.0
  882  44.05000   0.00000   0.00000       1.0
  883  44.10000   0.00000   0.00000       1.0
  884  44.15000   0.00000   0.00000       1.0
  885  44.20000   0.00000   0.00000       1.0
  886  44.25000   0.00000   0.00000       1.0
  887  44.30000   0.00000   0.00000       1.0
  888  44.35000   0.00000   0.00000       1.0
  889  44.40000   0.00000   0.00000       1.0
  890  44.45000   0.00000   0.00000       1.0
  891  44.50000   0.00000   0.00000       1.0
  892  44.55000   0.00000   0.00000       1.0
  893  44.60000   0.00000   0.00000       1.0
  894  44.65000   0.00000   0.00000       1.0
  895  44.70000   0.00000   0.00000       1.0
  896  44.75000   0.00000   0.00000       1.0
  897  44.80000   0.00000   0.00000       1.0
  898  44.85000   0.00000   0.00000       1.0
  899  44.90000   0.00000   0.00000       1.0
  900  44.95000   0.00000   0.00000       1.0
  901  45.00000   0.00000   0.00000       1.0
  902  45.05000   0.00000   0.00000       1.0
  903  45.10000   0.00000   0.00000       1.0
  904  45.15000   0.00000   0.00000       1.0
  905  45.20000   0.00000   0.00000       1.0
  906  45.25000   0.00000   0.00000       1.0
  907  45.30000   0.00000   0.00000       1.0
  908  45.35000   0.00000   0.00000       1.0
  909  45.40000   0.00000   0.00000       1.0
  910  45.45000   0.00000   0.00000       1.0
  911  45.50000   0.00000   0.00000       1.0
  912  45.55000   0.00000   0.00000       1.0
  913  45.60000   0.00000   0.00000       1.0
  914  45.65000   0.00000   0.00000       1.0
  915  45.70000   0.00000   0.00000       1.0
  916  45.75000   0.00000   0.00000       1.0
  917  45.80000   0.00000   0.00000       1.0
  918  45.85000   0.00000   0.00000       1.0
  919  45.90000   0.00000   0.00000       1.0
  920  45.95000   0.00000   0.00000       1.0
  921  46.00000   0.00000   0.00000       1.0
  922  46.05000   0.00000   0.00000       1.0
  923  46.10000   0.00000   0.00000       1.0
  924  46.15000   0.00000   0.00000       1.0
  925  46.20000   0.00000   0.00000       1.0
  926  46.25000   0.00000   0.00000       1.0
  927  46.30000   0.00000   0.00000       1.0
  928  46.35000   0.00000   0.00000       1.0
  929  46.40000   0.00000   0.00000       1.0
  930  46.45000   0.00000   0.00000       1.0
  931  46.50000   0.00000   0.00000       1.0
  932  46.55000   0.00000   0.00000       1.0
  933  46.60000   0.00000   0.00000       1.0
  934  46.65000   0.00000   0.00000       1.0
  935  46.70000   0.00000   0.00000       1.0
  936  46.75000   0.00000   0.00000       1.0
  937  46.80000   0.00000   0.00000       1.0
  938  46.85000   0.00000   0.00000       1.0
  939  46.90000   0.00000   0.00000       1.0
  940  46.95000   0.00000   0.00000       1.0
  941  47.00000   0.00000   0.00000       1.0
  942  47.05000   0.00000   0.00000       1.0
  943  47.10000   0.00000   0.00000       1.0
  944  47.15000   0.00000   0.00000       1.0
  945  47.20000   0.00000   0.00000       1.0
  946  47.25000   0.00000   0.00000       1.0
  947  47.30000   0.00000   0.00000       1.0
  948  47.35000   0.00000   0.00000       1.0
  949  47.40000   0.00000   0.00000       1.0
  950  47.45000   0.00000   0.00000       1.0
  951  47.50000   0.00000   0.00000       1.0
  952  47.55000   0.00000   0.00000       1.0
  953  47.60000   0.00000   0.00000       1.0
  954  47.65000   0.00000   0.00000       1.0
  955  47.70000   0.00000   0.00000       1.0
  956  47.75000   0.00000   0.00000       1.0
  957  47.80000   0.00000   0.00000       1.0
  958  47.85000   0.00000   0.00000       1.0
  959  47.90000   0.00000   0.00000       1.0
  960  47.95000   0.00000   0.00000       1.0
  961  48.00000   0.00000   0.00000       1.0
  962  48.05000   0.00000   0.00000       1.0
  963  48.10000   0.00000   0.00000       1.0
  964  48.15000   0.00000   0.00000       1.0
  965  48.20000   0.00000   0.00000       1.0
  966  48.25000   0.00000   0.00000       1.0
  967  48.30000   0.00000   0.00000       1.0
  968  48.35000   0.00000   0.00000       1.0
  969  48.40000   0.00000   0.00000       1.0
  970  48.45000   0.00000   0.00000       1.0
  971  48.50000   0.00000   0.00000       1.0
  972  48.55000   0.00000   0.00000       1.0
  973  48.60000   0.00000   0.00000       1.0
  974  48.65000   0.00000   0.00000       1.0
  975  48.70000   0.00000   0.00000       1.0
  976  48.75000   0.00000   0.00000       1.0
  977  48.80000   0.00000   0.00000       1.0
  978  48.85000   0.00000   0.00000       1.0
  979  48.90000   0.00000   0.00000       1.0
