%  DEFAULT NODAL COEFFICIENTS
%    CFCHP    CFCHPT     CFQQP    CFQQPT     CFALF    CFALFT     CFCON    CFCONT
  3220.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   
  3230.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   
  3240.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   
  3250.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   
  3260.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   
  3270.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   
  3280.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   
  3290.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   
  3300.0000   0.0000   .71429E-1.71429E-10.0000   0.0000   1.0000   1.0000   
  3310.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   
  3320.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   
  3330.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   
  3340.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   
  3350.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   
  3360.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   
  3370.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   
  3380.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   
  3390.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   
  3400.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   
  3410.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   
  3420.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   
  3430.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   
  3440.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   
  3450.0000   0.0000   .71429E-1.71429E-10.0000   0.0000   1.0000   1.0000   
  3460.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   
  3470.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   
  3480.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   
  3490.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   
  3500.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   
  3510.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   
  3520.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   
  3530.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   
  3540.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   
  3550.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   
  3560.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   
  3570.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   
  3580.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   
  3590.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   
  3600.0000   0.0000   .71429E-1.71429E-10.0000   0.0000   1.0000   1.0000   
  3610.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   
  3620.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   
  3630.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   
  3640.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   
  3650.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   
  3660.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   
  3670.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   
  3680.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   
  3690.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   
  3700.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   
  3710.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   
  3720.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   
  3730.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   
  3740.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   
  3750.0000   0.0000   .71429E-1.71429E-10.0000   0.0000   1.0000   1.0000   
  3760.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   
  3770.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   
  3780.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   
  3790.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   
  3800.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   
  3810.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   
  3820.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   
  3830.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   
  3840.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   
  3850.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   
  3860.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   
  3870.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   
  3880.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   
  3890.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   
  3900.0000   0.0000   .71429E-1.71429E-10.0000   0.0000   1.0000   1.0000   
  3910.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   
  3920.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   
  3930.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   
  3940.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   
  3950.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   
  3960.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   
  3970.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   
  3980.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   
  3990.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   
  4000.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   
  4010.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   
  4020.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   
  4030.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   
  4040.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   
  4050.0000   0.0000   .71429E-1.71429E-10.0000   0.0000   1.0000   1.0000   
  4060.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   
  4070.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   
  4080.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   
  4090.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   
  4100.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   
  4110.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   
  4120.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   
  4130.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   
  4140.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   
  4150.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   
  4160.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   
  4170.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   
  4180.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   
  4190.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   
  4200.0000   0.0000   .71429E-1.71429E-10.0000   0.0000   1.0000   1.0000   
  4211.0250   1.0250   0.0000   0.0000   0.0000   0.0000   1.0000   1.0000   
  4221.0232   1.0232   0.0000   0.0000   0.0000   0.0000   1.0000   1.0000   
  4231.0214   1.0214   0.0000   0.0000   0.0000   0.0000   1.0000   1.0000   
  4241.0196   1.0196   0.0000   0.0000   0.0000   0.0000   1.0000   1.0000   
  4251.0179   1.0179   0.0000   0.0000   0.0000   0.0000   1.0000   1.0000   
  4261.0161   1.0161   0.0000   0.0000   0.0000   0.0000   1.0000   1.0000   
  4271.0143   1.0143   0.0000   0.0000   0.0000   0.0000   1.0000   1.0000   
  4281.0125   1.0125   0.0000   0.0000   0.0000   0.0000   1.0000   1.0000   
  4291.0107   1.0107   0.0000   0.0000   0.0000   0.0000   1.0000   1.0000   
  4301.0089   1.0089   0.0000   0.0000   0.0000   0.0000   1.0000   1.0000   
  4311.0071   1.0071   0.0000   0.0000   0.0000   0.0000   1.0000   1.0000   
  4321.0054   1.0054   0.0000   0.0000   0.0000   0.0000   1.0000   1.0000   
  4331.0036   1.0036   0.0000   0.0000   0.0000   0.0000   1.0000   1.0000   
  4341.0018   1.0018   0.0000   0.0000   0.0000   0.0000   1.0000   1.0000   
  4351.0000   1.0000   0.0000   0.0000   0.0000   0.0000   1.0000   1.0000   
%  ELEMENT COEFFICIENTS FOR FLOW EQUATION
%     DTRA      DSTG      DARR     DARRT
   0.00000   0.00000   0.00000   0.00000
%   N     CFTRA     CFSTG     CFARR    CFARRT
    1 1.000     1.000     1.000     1.000    
    2 1.000     1.000     1.000     1.000    
    3 1.000     1.000     1.000     1.000    
    4 1.000     1.000     1.000     1.000    
    5 1.000     1.000     1.000     1.000    
    6 1.000     1.000     1.000     1.000    
    7 1.000     1.000     1.000     1.000    
    8 1.000     1.000     1.000     1.000    
    9 1.000     1.000     1.000     1.000    
   10 1.000     1.000     1.000     1.000    
   11 1.000     1.000     1.000     1.000    
   12 1.000     1.000     1.000     1.000    
   13 1.000     1.000     1.000     1.000    
   14 1.000     1.000     1.000     1.000    
   15 1.000     1.000     1.000     1.000    
   16 1.000     1.000     1.000     1.000    
   17 1.000     1.000     1.000     1.000    
   18 1.000     1.000     1.000     1.000    
   19 1.000     1.000     1.000     1.000    
   20 1.000     1.000     1.000     1.000    
   21 1.000     1.000     1.000     1.000    
   22 1.000     1.000     1.000     1.000    
   23 1.000     1.000     1.000     1.000    
   24 1.000     1.000     1.000     1.000    
   25 1.000     1.000     1.000     1.000    
   26 1.000     1.000     1.000     1.000    
   27 1.000     1.000     1.000     1.000    
   28 1.000     1.000     1.000     1.000    
   29 1.000     1.000     1.000     1.000    
   30 1.000     1.000     1.000     1.000    
   31 1.000     1.000     1.000     1.000    
   32 1.000     1.000     1.000     1.000    
   33 1.000     1.000     1.000     1.000    
   34 1.000     1.000     1.000     1.000    
   35 1.000     1.000     1.000     1.000    
   36 1.000     1.000     1.000     1.000    
   37 1.000     1.000     1.000     1.000    
   38 1.000     1.000     1.000     1.000    
   39 1.000     1.000     1.000     1.000    
   40 1.000     1.000     1.000     1.000    
   41 1.000     1.000     1.000     1.000    
   42 1.000     1.000     1.000     1.000    
   43 1.000     1.000     1.000     1.000    
   44 1.000     1.000     1.000     1.000    
   45 1.000     1.000     1.000     1.000    
   46 1.000     1.000     1.000     1.000    
   47 1.000     1.000     1.000     1.000    
   48 1.000     1.000     1.000     1.000    
   49 1.000     1.000     1.000     1.000    
   50 1.000     1.000     1.000     1.000    
   51 1.000     1.000     1.000     1.000    
   52 1.000     1.000     1.000     1.000    
   53 1.000     1.000     1.000     1.000    
   54 1.000     1.000     1.000     1.000    
   55 1.000     1.000     1.000     1.000    
   56 1.000     1.000     1.000     1.000    
   57 1.000     1.000     1.000     1.000    
   58 1.000     1.000     1.000     1.000    
   59 1.000     1.000     1.000     1.000    
   60 1.000     1.000     1.000     1.000    
   61 1.000     1.000     1.000     1.000    
   62 1.000     1.000     1.000     1.000    
   63 1.000     1.000     1.000     1.000    
   64 1.000     1.000     1.000     1.000    
   65 1.000     1.000     1.000     1.000    
   66 1.000     1.000     1.000     1.000    
   67 1.000     1.000     1.000     1.000    
   68 1.000     1.000     1.000     1.000    
   69 1.000     1.000     1.000     1.000    
   70 1.000     1.000     1.000     1.000    
   71 1.000     1.000     1.000     1.000    
   72 1.000     1.000     1.000     1.000    
   73 1.000     1.000     1.000     1.000    
   74 1.000     1.000     1.000     1.000    
   75 1.000     1.000     1.000     1.000    
   76 1.000     1.000     1.000     1.000    
   77 1.000     1.000     1.000     1.000    
   78 1.000     1.000     1.000     1.000    
   79 1.000     1.000     1.000     1.000    
   80 1.000     1.000     1.000     1.000    
   81 1.000     1.000     1.000     1.000    
   82 1.000     1.000     1.000     1.000    
   83 1.000     1.000     1.000     1.000    
   84 1.000     1.000     1.000     1.000    
   85 1.000     1.000     1.000     1.000    
   86 1.000     1.000     1.000     1.000    
   87 1.000     1.000     1.000     1.000    
   88 1.000     1.000     1.000     1.000    
   89 1.000     1.000     1.000     1.000    
   90 1.000     1.000     1.000     1.000    
   91 1.000     1.000     1.000     1.000    
   92 1.000     1.000     1.000     1.000    
   93 1.000     1.000     1.000     1.000    
   94 1.000     1.000     1.000     1.000    
   95 1.000     1.000     1.000     1.000    
   96 1.000     1.000     1.000     1.000    
   97 1.000     1.000     1.000     1.000    
   98 1.000     1.000     1.000     1.000    
   99 1.000     1.000     1.000     1.000    
  100 1.000     1.000     1.000     1.000    
  101 1.000     1.000     1.000     1.000    
  102 1.000     1.000     1.000     1.000    
  103 1.000     1.000     1.000     1.000    
  104 1.000     1.000     1.000     1.000    
  105 1.000     1.000     1.000     1.000    
  106 1.000     1.000     1.000     1.000    
  107 1.000     1.000     1.000     1.000    
  108 1.000     1.000     1.000     1.000    
  109 1.000     1.000     1.000     1.000    
  110 1.000     1.000     1.000     1.000    
  111 1.000     1.000     1.000     1.000    
  112 1.000     1.000     1.000     1.000    
  113 1.000     1.000     1.000     1.000    
  114 1.000     1.000     1.000     1.000    
  115 1.000     1.000     1.000     1.000    
  116 1.000     1.000     1.000     1.000    
  117 1.000     1.000     1.000     1.000    
  118 1.000     1.000     1.000     1.000    
  119 1.000     1.000     1.000     1.000    
  120 1.000     1.000     1.000     1.000    
  121 1.000     1.000     1.000     1.000    
  122 1.000     1.000     1.000     1.000    
  123 1.000     1.000     1.000     1.000    
  124 1.000     1.000     1.000     1.000    
  125 1.000     1.000     1.000     1.000    
  126 1.000     1.000     1.000     1.000    
  127 1.000     1.000     1.000     1.000    
  128 1.000     1.000     1.000     1.000    
  129 1.000     1.000     1.000     1.000    
  130 1.000     1.000     1.000     1.000    
  131 1.000     1.000     1.000     1.000    
  132 1.000     1.000     1.000     1.000    
  133 1.000     1.000     1.000     1.000    
  134 1.000     1.000     1.000     1.000    
  135 1.000     1.000     1.000     1.000    
  136 1.000     1.000     1.000     1.000    
  137 1.000     1.000     1.000     1.000    
  138 1.000     1.000     1.000     1.000    
  139 1.000     1.000     1.000     1.000    
  140 1.000     1.000     1.000     1.000    
  141 1.000     1.000     1.000     1.000    
  142 1.000     1.000     1.000     1.000    
  143 1.000     1.000     1.000     1.000    
  144 1.000     1.000     1.000     1.000    
  145 1.000     1.000     1.000     1.000    
  146 1.000     1.000     1.000     1.000    
  147 1.000     1.000     1.000     1.000    
  148 1.000     1.000     1.000     1.000    
  149 1.000     1.000     1.000     1.000    
  150 1.000     1.000     1.000     1.000    
  151 1.000     1.000     1.000     1.000    
  152 1.000     1.000     1.000     1.000    
  153 1.000     1.000     1.000     1.000    
  154 1.000     1.000     1.000     1.000    
  155 1.000     1.000     1.000     1.000    
  156 1.000     1.000     1.000     1.000    
  157 1.000     1.000     1.000     1.000    
  158 1.000     1.000     1.000     1.000    
  159 1.000     1.000     1.000     1.000    
  160 1.000     1.000     1.000     1.000    
  161 1.000     1.000     1.000     1.000    
  162 1.000     1.000     1.000     1.000    
  163 1.000     1.000     1.000     1.000    
  164 1.000     1.000     1.000     1.000    
  165 1.000     1.000     1.000     1.000    
  166 1.000     1.000     1.000     1.000    
  167 1.000     1.000     1.000     1.000    
  168 1.000     1.000     1.000     1.000    
  169 1.000     1.000     1.000     1.000    
  170 1.000     1.000     1.000     1.000    
  171 1.000     1.000     1.000     1.000    
  172 1.000     1.000     1.000     1.000    
  173 1.000     1.000     1.000     1.000    
  174 1.000     1.000     1.000     1.000    
  175 1.000     1.000     1.000     1.000    
  176 1.000     1.000     1.000     1.000    
  177 1.000     1.000     1.000     1.000    
  178 1.000     1.000     1.000     1.000    
  179 1.000     1.000     1.000     1.000    
  180 1.000     1.000     1.000     1.000    
  181 1.000     1.000     1.000     1.000    
  182 1.000     1.000     1.000     1.000    
  183 1.000     1.000     1.000     1.000    
  184 1.000     1.000     1.000     1.000    
  185 1.000     1.000     1.000     1.000    
  186 1.000     1.000     1.000     1.000    
  187 1.000     1.000     1.000     1.000    
  188 1.000     1.000     1.000     1.000    
  189 1.000     1.000     1.000     1.000    
  190 1.000     1.000     1.000     1.000    
  191 1.000     1.000     1.000     1.000    
  192 1.000     1.000     1.000     1.000    
  193 1.000     1.000     1.000     1.000    
  194 1.000     1.000     1.000     1.000    
  195 1.000     1.000     1.000     1.000    
  196 1.000     1.000     1.000     1.000    
  197 1.000     1.000     1.000     1.000    
  198 1.000     1.000     1.000     1.000    
  199 1.000     1.000     1.000     1.000    
  200 1.000     1.000     1.000     1.000    
  201 1.000     1.000     1.000     1.000    
  202 1.000     1.000     1.000     1.000    
  203 1.000     1.000     1.000     1.000    
  204 1.000     1.000     1.000     1.000    
  205 1.000     1.000     1.000     1.000    
  206 1.000     1.000     1.000     1.000    
  207 1.000     1.000     1.000     1.000    
  208 1.000     1.000     1.000     1.000    
  209 1.000     1.000     1.000     1.000    
  210 1.000     1.000     1.000     1.000    
  211 1.000     1.000     1.000     1.000    
  212 1.000     1.000     1.000     1.000    
  213 1.000     1.000     1.000     1.000    
  214 1.000     1.000     1.000     1.000    
  215 1.000     1.000     1.000     1.000    
  216 1.000     1.000     1.000     1.000    
  217 1.000     1.000     1.000     1.000    
  218 1.000     1.000     1.000     1.000    
  219 1.000     1.000     1.000     1.000    
  220 1.000     1.000     1.000     1.000    
  221 1.000     1.000     1.000     1.000    
  222 1.000     1.000     1.000     1.000    
  223 1.000     1.000     1.000     1.000    
  224 1.000     1.000     1.000     1.000    
  225 1.000     1.000     1.000     1.000    
  226 1.000     1.000     1.000     1.000    
  227 1.000     1.000     1.000     1.000    
  228 1.000     1.000     1.000     1.000    
  229 1.000     1.000     1.000     1.000    
  230 1.000     1.000     1.000     1.000    
  231 1.000     1.000     1.000     1.000    
  232 1.000     1.000     1.000     1.000    
  233 1.000     1.000     1.000     1.000    
  234 1.000     1.000     1.000     1.000    
  235 1.000     1.000     1.000     1.000    
  236 1.000     1.000     1.000     1.000    
  237 1.000     1.000     1.000     1.000    
  238 1.000     1.000     1.000     1.000    
  239 1.000     1.000     1.000     1.000    
  240 1.000     1.000     1.000     1.000    
  241 1.000     1.000     1.000     1.000    
  242 1.000     1.000     1.000     1.000    
  243 1.000     1.000     1.000     1.000    
  244 1.000     1.000     1.000     1.000    
  245 1.000     1.000     1.000     1.000    
  246 1.000     1.000     1.000     1.000    
  247 1.000     1.000     1.000     1.000    
  248 1.000     1.000     1.000     1.000    
  249 1.000     1.000     1.000     1.000    
  250 1.000     1.000     1.000     1.000    
  251 1.000     1.000     1.000     1.000    
  252 1.000     1.000     1.000     1.000    
  253 1.000     1.000     1.000     1.000    
  254 1.000     1.000     1.000     1.000    
  255 1.000     1.000     1.000     1.000    
  256 1.000     1.000     1.000     1.000    
  257 1.000     1.000     1.000     1.000    
  258 1.000     1.000     1.000     1.000    
  259 1.000     1.000     1.000     1.000    
  260 1.000     1.000     1.000     1.000    
  261 1.000     1.000     1.000     1.000    
  262 1.000     1.000     1.000     1.000    
  263 1.000     1.000     1.000     1.000    
  264 1.000     1.000     1.000     1.000    
  265 1.000     1.000     1.000     1.000    
  266 1.000     1.000     1.000     1.000    
  267 1.000     1.000     1.000     1.000    
  268 1.000     1.000     1.000     1.000    
  269 1.000     1.000     1.000     1.000    
  270 1.000     1.000     1.000     1.000    
  271 1.000     1.000     1.000     1.000    
  272 1.000     1.000     1.000     1.000    
  273 1.000     1.000     1.000     1.000    
  274 1.000     1.000     1.000     1.000    
  275 1.000     1.000     1.000     1.000    
  276 1.000     1.000     1.000     1.000    
  277 1.000     1.000     1.000     1.000    
  278 1.000     1.000     1.000     1.000    
  279 1.000     1.000     1.000     1.000    
  280 1.000     1.000     1.000     1.000    
  281 1.000     1.000     1.000     1.000    
  282 1.000     1.000     1.000     1.000    
  283 1.000     1.000     1.000     1.000    
  284 1.000     1.000     1.000     1.000    
  285 1.000     1.000     1.000     1.000    
  286 1.000     1.000     1.000     1.000    
  287 1.000     1.000     1.000     1.000    
  288 1.000     1.000     1.000     1.000    
  289 1.000     1.000     1.000     1.000    
  290 1.000     1.000     1.000     1.000    
  291 1.000     1.000     1.000     1.000    
  292 1.000     1.000     1.000     1.000    
  293 1.000     1.000     1.000     1.000    
  294 1.000     1.000     1.000     1.000    
  295 1.000     1.000     1.000     1.000    
  296 1.000     1.000     1.000     1.000    
  297 1.000     1.000     1.000     1.000    
  298 1.000     1.000     1.000     1.000    
  299 1.000     1.000     1.000     1.000    
  300 1.000     1.000     1.000     1.000    
  301 1.000     1.000     1.000     1.000    
  302 1.000     1.000     1.000     1.000    
  303 1.000     1.000     1.000     1.000    
  304 1.000     1.000     1.000     1.000    
  305 1.000     1.000     1.000     1.000    
  306 1.000     1.000     1.000     1.000    
  307 1.000     1.000     1.000     1.000    
  308 1.000     1.000     1.000     1.000    
  309 1.000     1.000     1.000     1.000    
  310 1.000     1.000     1.000     1.000    
  311 1.000     1.000     1.000     1.000    
  312 1.000     1.000     1.000     1.000    
  313 1.000     1.000     1.000     1.000    
  314 1.000     1.000     1.000     1.000    
  315 1.000     1.000     1.000     1.000    
  316 1.000     1.000     1.000     1.000    
  317 1.000     1.000     1.000     1.000    
  318 1.000     1.000     1.000     1.000    
  319 1.000     1.000     1.000     1.000    
  320 1.000     1.000     1.000     1.000    
  321 1.000     1.000     1.000     1.000    
  322 1.000     1.000     1.000     1.000    
  323 1.000     1.000     1.000     1.000    
  324 1.000     1.000     1.000     1.000    
  325 1.000     1.000     1.000     1.000    
  326 1.000     1.000     1.000     1.000    
  327 1.000     1.000     1.000     1.000    
  328 1.000     1.000     1.000     1.000    
  329 1.000     1.000     1.000     1.000    
  330 1.000     1.000     1.000     1.000    
  331 1.000     1.000     1.000     1.000    
  332 1.000     1.000     1.000     1.000    
  333 1.000     1.000     1.000     1.000    
  334 1.000     1.000     1.000     1.000    
  335 1.000     1.000     1.000     1.000    
  336 1.000     1.000     1.000     1.000    
  337 1.000     1.000     1.000     1.000    
  338 1.000     1.000     1.000     1.000    
  339 1.000     1.000     1.000     1.000    
  340 1.000     1.000     1.000     1.000    
  341 1.000     1.000     1.000     1.000    
  342 1.000     1.000     1.000     1.000    
  343 1.000     1.000     1.000     1.000    
  344 1.000     1.000     1.000     1.000    
  345 1.000     1.000     1.000     1.000    
  346 1.000     1.000     1.000     1.000    
  347 1.000     1.000     1.000     1.000    
  348 1.000     1.000     1.000     1.000    
  349 1.000     1.000     1.000     1.000    
  350 1.000     1.000     1.000     1.000    
  351 1.000     1.000     1.000     1.000    
  352 1.000     1.000     1.000     1.000    
  353 1.000     1.000     1.000     1.000    
  354 1.000     1.000     1.000     1.000    
  355 1.000     1.000     1.000     1.000    
  356 1.000     1.000     1.000     1.000    
  357 1.000     1.000     1.000     1.000    
  358 1.000     1.000     1.000     1.000    
  359 1.000     1.000     1.000     1.000    
  360 1.000     1.000     1.000     1.000    
  361 1.000     1.000     1.000     1.000    
  362 1.000     1.000     1.000     1.000    
  363 1.000     1.000     1.000     1.000    
  364 1.000     1.000     1.000     1.000    
  365 1.000     1.000     1.000     1.000    
  366 1.000     1.000     1.000     1.000    
  367 1.000     1.000     1.000     1.000    
  368 1.000     1.000     1.000     1.000    
  369 1.000     1.000     1.000     1.000    
  370 1.000     1.000     1.000     1.000    
  371 1.000     1.000     1.000     1.000    
  372 1.000     1.000     1.000     1.000    
  373 1.000     1.000     1.000     1.000    
  374 1.000     1.000     1.000     1.000    
  375 1.000     1.000     1.000     1.000    
  376 1.000     1.000     1.000     1.000    
  377 1.000     1.000     1.000     1.000    
  378 1.000     1.000     1.000     1.000    
  379 1.000     1.000     1.000     1.000    
  380 1.000     1.000     1.000     1.000    
  381 1.000     1.000     1.000     1.000    
  382 1.000     1.000     1.000     1.000    
  383 1.000     1.000     1.000     1.000    
  384 1.000     1.000     1.000     1.000    
  385 1.000     1.000     1.000     1.000    
  386 1.000     1.000     1.000     1.000    
  387 1.000     1.000     1.000     1.000    
  388 1.000     1.000     1.000     1.000    
  389 1.000     1.000     1.000     1.000    
  390 1.000     1.000     1.000     1.000    
  391 1.000     1.000     1.000     1.000    
  392 1.000     1.000     1.000     1.000    
% ELEMENT COEFFICIENTS FOR TRANSPORT EQUATION
%     DDSP      DDFM      DPOR      DCRD      DCOE

%   N     CFDSP     CFDFM     CFPOR     CFCRD     CFCOE
    1 1.000     1.000     1.000     1.000     1.000    
    2 1.000     1.000     1.000     1.000     1.000    
    3 1.000     1.000     1.000     1.000     1.000    
    4 1.000     1.000     1.000     1.000     1.000    
    5 1.000     1.000     1.000     1.000     1.000    
    6 1.000     1.000     1.000     1.000     1.000    
    7 1.000     1.000     1.000     1.000     1.000    
    8 1.000     1.000     1.000     1.000     1.000    
    9 1.000     1.000     1.000     1.000     1.000    
   10 1.000     1.000     1.000     1.000     1.000    
   11 1.000     1.000     1.000     1.000     1.000    
   12 1.000     1.000     1.000     1.000     1.000    
   13 1.000     1.000     1.000     1.000     1.000    
   14 1.000     1.000     1.000     1.000     1.000    
   15 1.000     1.000     1.000     1.000     1.000    
   16 1.000     1.000     1.000     1.000     1.000    
   17 1.000     1.000     1.000     1.000     1.000    
   18 1.000     1.000     1.000     1.000     1.000    
   19 1.000     1.000     1.000     1.000     1.000    
   20 1.000     1.000     1.000     1.000     1.000    
   21 1.000     1.000     1.000     1.000     1.000    
   22 1.000     1.000     1.000     1.000     1.000    
   23 1.000     1.000     1.000     1.000     1.000    
   24 1.000     1.000     1.000     1.000     1.000    
   25 1.000     1.000     1.000     1.000     1.000    
   26 1.000     1.000     1.000     1.000     1.000    
   27 1.000     1.000     1.000     1.000     1.000    
   28 1.000     1.000     1.000     1.000     1.000    
   29 1.000     1.000     1.000     1.000     1.000    
   30 1.000     1.000     1.000     1.000     1.000    
   31 1.000     1.000     1.000     1.000     1.000    
   32 1.000     1.000     1.000     1.000     1.000    
   33 1.000     1.000     1.000     1.000     1.000    
   34 1.000     1.000     1.000     1.000     1.000    
   35 1.000     1.000     1.000     1.000     1.000    
   36 1.000     1.000     1.000     1.000     1.000    
   37 1.000     1.000     1.000     1.000     1.000    
   38 1.000     1.000     1.000     1.000     1.000    
   39 1.000     1.000     1.000     1.000     1.000    
   40 1.000     1.000     1.000     1.000     1.000    
   41 1.000     1.000     1.000     1.000     1.000    
